"Near Basaveshwar Circle, Near Basaveshwar Circle",5,2018
"Near Basaveshwar Circle Behind Freedom Bar, Near Basaveshwar Circle Behind Freedom Bar",5,2018
"Near Vasant Talkies, Near Vasant Talkies",5,2018
"Ramdev Galli, Ramdev Galli",10,2018
"Taluk Panchayat Premises, Taluk Panchayat Premises",11,2018
"JKD-BNT Road, Oppositte Taluk Panchayat Office, JKD-BNT Road, Oppositte Taluk Panchayat Office",11,2018
"Jamkhandi Town Limits, Jamkhandi Town Limits",3,2023
"Jamkhandi Town at Sabha Graphics, Jamkhandi Town at Sabha Graphics",4,2023
"On Road Old Tahashildar Office To Minividhansouda, On Road Old Tahashildar Office To Minividhansouda",4,2023
"On Road Old Tahashildar Office To Minividhansouda, On Road Old Tahashildar Office To Minividhansouda",4,2023
"On Road Old Tahashildar Office To Minividhansouda, On Road Old Tahashildar Office To Minividhansouda",4,2023
"Jamkhandi Town Limits, Jamkhandi Town Limits",4,2023
"At Function Place Near Hudko Colony, At Function Place Near Hudko Colony",4,2023
"Jamkhandi Hudco, Jamkhandi Hudco",4,2023
"Jamkhandi Town  Limits, Jamkhandi Town  Limits",5,2023
"Jamkhandi Town Liimits, Jamkhandi Town Liimits",5,2023
"Near Old Gram Panchayat, Near Old Gram Panchayat",5,2023
"IN RAMANAGOUDA HALAGOUDAR OF HANAMANERI VILLAGE, IN RAMANAGOUDA HALAGOUDAR OF HANAMANERI VILLAGE",4,2018
"KERUR, WARD  NO 12, KERUR, WARD  NO 12",8,2018
"Behind Charanti Math In Kerur City, Behind Charanti Math In Kerur City",4,2023
"Kerur City Infront Of Gaibusab Darga, Kerur City Infront Of Gaibusab Darga",4,2023
"Near Kagalagomb Gaddanakeri LT Road, Near Kagalagomb Gaddanakeri LT Road",4,2023
"KERAKALAMATTI KEDARANATH SUGAR FACTORY GROUND, KERAKALAMATTI KEDARANATH SUGAR FACTORY GROUND",9,2023
"IN COMPUS OF SHRI DURGADEVI TEMPLE, IN COMPUS OF SHRI DURGADEVI TEMPLE",2,2016
"IN COMPUS OF APMC YARD, IN COMPUS OF APMC YARD",2,2016
"LOKAPUR-BAGALKOT ROAD, LOKAPUR-BAGALKOT ROAD",2,2016
"LOKAPUR-MUDHOL ROAD, LOKAPUR-MUDHOL ROAD",2,2016
"IN BASAVESWAR CIRCLE, IN BASAVESWAR CIRCLE",2,2016
"Petlur Village Near Rukimini Temple, Petlur Village Near Rukimini Temple",4,2023
"In Hebbal limits, In Hebbal limits",5,2023
"Jaliber villagelimits polling booth No. 129, Jaliber villagelimits polling booth No. 129",5,2023
"Lokapur Polling Booth No. 202, Lokapur Polling Booth No. 202",5,2023
"KENGERIMADDI IN FRONT OF SAI TEMPLE MAHALINGAPUR, KENGERIMADDI IN FRONT OF SAI TEMPLE MAHALINGAPUR",4,2023
"MAHALINGAPUR LIMITS, MAHALINGAPUR LIMITS",5,2023
"Halagali Village Near Bus Stop, Halagali Village Near Bus Stop",2,2016
"Shirol Village Infront Of Gram Panchayat, Shirol Village Infront Of Gram Panchayat",2,2016
"Near Budni P.M Cross Field of Accused Appasi, Near Budni P.M Cross Field of Accused Appasi",3,2018
"Mudhol Town Limits Mudhol - Jamakhandi  Road in, Mudhol Town Limits Mudhol - Jamakhandi  Road in",4,2019
"Mudhol Town Limits, Mudhol Town Limits",4,2023
"In Mudhol Uttur Gate, In Mudhol Uttur Gate",4,2023
"Near SBI Bank Mudhol, Near SBI Bank Mudhol",4,2023
"Mudhol Town Limits, Yadawad Circle, Mudhol Town Limits, Yadawad Circle",4,2023
"Mudhol Town Limits, Mudhol Town Limits",4,2023
"Mudhol Sangolli Rayanna circle to Yadawad circle, Mudhol Sangolli Rayanna circle to Yadawad circle",4,2023
"Nirani Sugar Factory Staff Quarters,, Nirani Sugar Factory Staff Quarters,",4,2023
"Mudhol- Mahalingapur road near, Mudhol- Mahalingapur road near",5,2023
"In Belagali Village, In Belagali Village",5,2023
"Mudhol janata plat, Mudhol janata plat",5,2023
"BAGALKOT NAVANAGAR HAMALAR COLONY, BAGALKOT NAVANAGAR HAMALAR COLONY",5,2018
"BAGALKOT NAVANAGAR WAMBE COLONY, BAGALKOT NAVANAGAR WAMBE COLONY",5,2018
"BGK Navanagar Limits in APMC Cross, BGK Navanagar Limits in APMC Cross",3,2023
"Navanagar Hubballi By Pass Road Ramanagouda, Navanagar Hubballi By Pass Road Ramanagouda",4,2023
"Navanagar Panjurli Hotel Near, Navanagar Panjurli Hotel Near",4,2023
"Vidyagiri College Circle and New Panjurli Hotel, Vidyagiri College Circle and New Panjurli Hotel",4,2023
"Navanagar Fir to LIC Circle, Navanagar Fir to LIC Circle",5,2023
"Near Bus Stand, Near Bus Stand",4,2023
"Jambagi BK Village Road Side, Jambagi BK Village Road Side",4,2023
"Kavatagi Village In Govt School Oppositte on Road, Kavatagi Village In Govt School Oppositte on Road",4,2023
"Todalabagi  Village Todalabagi Savalagi Road Side, Todalabagi  Village Todalabagi Savalagi Road Side",5,2023
"IN Savalagi Village, IN Savalagi Village",5,2023
"Savalagi Village, Savalagi Village",5,2023
"HANAGANDI VILLAGE, HANAGANDI VILLAGE",2,2016
"IN THE FIELD OF SANAKAL, IN THE FIELD OF SANAKAL",4,2019
"OPP: MOUNESWARA PEERALA DEVARA GUDI,, OPP: MOUNESWARA PEERALA DEVARA GUDI,",4,2021
"INFRONT OF PETROL BUNK, INFRONT OF PETROL BUNK",4,2023
"INFRONT OF SIRIGERI SHEKSHAVALI's SHOP, INFRONT OF SIRIGERI SHEKSHAVALI's SHOP",5,2023
"INFRONT OF BALANJINEYA TEMPLE, NEAR BASHA COMPOUND, INFRONT OF BALANJINEYA TEMPLE, NEAR BASHA COMPOUND",5,2023
"INFRONT OF PETROL BUND, INFRONT OF PETROL BUND",5,2023
"Y. Budihal Cross Check Post,, Y. Budihal Cross Check Post,",2,2016
"Havambhavi Election Check Post, Havambhavi Election Check Post",4,2018
"Infront Of Bus stand, Maremma temple, Main Road, Infront Of Bus stand, Maremma temple, Main Road",5,2018
"SC Colony, Halakundi Village, SC Colony, Halakundi Village",5,2018
"Election check post, Ethinabhudihal cross, Election check post, Ethinabhudihal cross",3,2019
"Vijayanagar Sri Krishnadevaraya University, Vijayanagar Sri Krishnadevaraya University",3,2019
"Opposite to Gurudeva house, 2nd cross, 1st road, Opposite to Gurudeva house, 2nd cross, 1st road",4,2019
"WARD NO 04  KASUVALA AREA,, WARD NO 04  KASUVALA AREA,",5,2023
"NEAR REDDY HOTEL, TALURU ROAD, NEAR REDDY HOTEL, TALURU ROAD",5,2023
"INFRONT OF ESHWARAPPA HOUSE NEAR ANJANEYA TEMPLE, INFRONT OF ESHWARAPPA HOUSE NEAR ANJANEYA TEMPLE",5,2023
"NEAR RAMU HOUSE S C COLONY, NEAR RAMU HOUSE S C COLONY",5,2023
"INFRONT OF NEELAMMA HOTEL, HONNALLI ROAD,, INFRONT OF NEELAMMA HOTEL, HONNALLI ROAD,",5,2023
"NEAR AUTO STAND, NEAR AUTO STAND",5,2023
"NEAR BUS STAND, NEAR BUS STAND",5,2023
"Ganesha  Temple street, Ganesha  Temple street",4,2018
"At Royal Circle to DC Office, At Royal Circle to DC Office",4,2018
"NEAR MOTHI CIRCLE, NEAR MOTHI CIRCLE",4,2018
"AT Kage Park and Old CMC City Bus Stop, AT Kage Park and Old CMC City Bus Stop",4,2019
"Millerpet Ganesh Temple to Srirampura Colony, Millerpet Ganesh Temple to Srirampura Colony",4,2019
"Public Place At Vaddarabanda Area, Public Place At Vaddarabanda Area",4,2019
"NEAR SOCOITY RICEMILL, NEAR SOCOITY RICEMILL",4,2021
"At Ramdevara Temple,, At Ramdevara Temple,",5,2021
"Rupanagudi road, Rupanagudi road",4,2023
"RANITHOTA, BEERAPPAGUDI ROAD,, RANITHOTA, BEERAPPAGUDI ROAD,",5,2023
"Near Thayamma katte, Near Thayamma katte",5,2023
"Near Panduranga temple, Near Panduranga temple",5,2023
"NEAR GOVT, SCHOOL, SRIRAMPURA COLONY,, NEAR GOVT, SCHOOL, SRIRAMPURA COLONY,",5,2023
"NEAR SAIBABA TEMPLE, VISHAL NAGAR,, NEAR SAIBABA TEMPLE, VISHAL NAGAR,",5,2023
"Near Park, Redio park Circle,, Near Park, Redio park Circle,",4,2018
"Irshad Ali Baba Darga to 1st Railway Gate, Irshad Ali Baba Darga to 1st Railway Gate",4,2018
"Near Jandakatte, Kabarasthan Road, Near Jandakatte, Kabarasthan Road",5,2018
"Inront of vip gate, Dstrict stadium, Ballari, Inront of vip gate, Dstrict stadium, Ballari",5,2018
"1 st railway gate to Khunitana masjid, 1 st railway gate to Khunitana masjid",5,2018
"In Between Kutti Circle to, In Between Kutti Circle to",10,2018
"Near Huligemma Temple, Kolagal Road, Near Huligemma Temple, Kolagal Road",5,2023
"Near Yallamma Temple, Near Yallamma Temple",5,2023
"Near Anjineya Swamy Temple, Near Anjineya Swamy Temple",5,2023
"Near Vishnuvardan Park, Near Vishnuvardan Park",5,2023
"Beside T V S Show Room, Beside T V S Show Room",5,2023
"Near Murthuja Madras, Near Murthuja Madras",5,2023
"Near Mary Matha Church, Near Mary Matha Church",5,2023
"In Publi Place, In Publi Place",5,2023
"In Public Place Devi Nagar 1st Cross, In Public Place Devi Nagar 1st Cross",5,2023
"Behind Maremma temple, Behind Maremma temple",5,2023
"At Public Place Near  Vaddar Bhavi, At Public Place Near  Vaddar Bhavi",5,2023
"at Public Place Kunithana Masjid beside Line, at Public Place Kunithana Masjid beside Line",5,2023
"At Public Place Vafir Lodge beside Line, At Public Place Vafir Lodge beside Line",5,2023
"RAYAL CIRCLE OPP CORPORATE, RAYAL CIRCLE OPP CORPORATE",4,2018
"MOKA ROAD, NAKSHATRA HOTEL, MOKA ROAD, NAKSHATRA HOTEL",4,2019
"NEAR DURUGAMMA TEMPLE, NEAR DURUGAMMA TEMPLE",4,2019
"20TH WARD, BESIDE THE PARK, NEHARU COLONY,, 20TH WARD, BESIDE THE PARK, NEHARU COLONY,",4,2019
"NEAR GOWTHAUM SCHOOL, NEAR GOWTHAUM SCHOOL",5,2023
"NEAR VINAY REDDY HOUSE,, NEAR VINAY REDDY HOUSE,",5,2023
"NEAR SHARABAIAH HOUSE, KHB COLONY,, NEAR SHARABAIAH HOUSE, KHB COLONY,",5,2023
"NEAR GOVT SCHOOL,, NEAR GOVT SCHOOL,",5,2023
"COURT ROAD, NEAR GOVT SCHOOL, DAR POLICE LINE,, COURT ROAD, NEAR GOVT SCHOOL, DAR POLICE LINE,",5,2023
"Near Jogi Kaluve, Near Jogi Kaluve",4,2019
"pampanagouda house at Chikkajayiganuru, pampanagouda house at Chikkajayiganuru",12,2021
"In House Of B S Shivamurthy, Near Devamamba Temple, In House Of B S Shivamurthy, Near Devamamba Temple",3,2023
"At M D Camp Road, Near Sai Baba Temple, At M D Camp Road, Near Sai Baba Temple",4,2023
"In Indian Oil Petrol Bunk, Ballari Road, In Indian Oil Petrol Bunk, Ballari Road",4,2023
"GOVI PRIMARY SCHOOL GROUND  HOSADAROOJI VILLAGE, GOVI PRIMARY SCHOOL GROUND  HOSADAROOJI VILLAGE",5,2018
"INDRANAGAR KUDATHANI TOWN, INDRANAGAR KUDATHANI TOWN",5,2018
"NEAR SUNKALAMMA TEMPLE, NEAR SUNKALAMMA TEMPLE",3,2023
"IN FRONT OF HANUMANTHAPPA HOUSE, SOMAPPA CAMP,, IN FRONT OF HANUMANTHAPPA HOUSE, SOMAPPA CAMP,",3,2023
"BALAPURA-NELLUDI ROAD, BALAPURA-NELLUDI ROAD",5,2018
"IN ESHWARA TEMPLE COMPOUND, IN ESHWARA TEMPLE COMPOUND",12,2020
"3RD WARD, KURUBARA ONI, 3RD WARD, KURUBARA ONI",5,2023
"BALLARI TO ALUR ROAD NEAR SHIVAPUR VILLAGE, BALLARI TO ALUR ROAD NEAR SHIVAPUR VILLAGE",5,2018
"INFRONT OF MAREMMA TEMPLE, INFRONT OF MAREMMA TEMPLE",5,2018
"GUDUDURU MAIN ROAD, GUDUDURU MAIN ROAD",4,2019
"Public Place at Bhuvanamma Hotel, Public Place at Bhuvanamma Hotel",5,2023
"NEAR PANDURANGA TEMPLE, NEAR PANDURANGA TEMPLE",5,2023
"Main Road, Main Road",5,2023
"Main road Meenalli Village, Main road Meenalli Village",5,2023
"Main Road Rupanagudi Village, Main Road Rupanagudi Village",5,2023
"Karekallu Village, Karekallu Village",5,2023
"INFRONT OF NANDI HONDA SHOW ROOM AT SANDUR TOWN, INFRONT OF NANDI HONDA SHOW ROOM AT SANDUR TOWN",4,2018
"HALLI MANE HOTEL AT SANDUR TOWN., HALLI MANE HOTEL AT SANDUR TOWN.",5,2018
"Near Purasabhe Bus stop, Near Purasabhe Bus stop",5,2018
"ACCUSED HOUSE Doulatpura Village Sandur, ACCUSED HOUSE Doulatpura Village Sandur",5,2018
"SANDUR TOWNCHAPPARADA HALLI AREA, SANDUR TOWNCHAPPARADA HALLI AREA",5,2018
"KAMTUR DURUGAMMA TEMPLE SANDUR, KAMTUR DURUGAMMA TEMPLE SANDUR",4,2019
"15 WARD NEAR 8 KOLAYI (TAP) SANDUR TOWN, 15 WARD NEAR 8 KOLAYI (TAP) SANDUR TOWN",4,2019
"UTTANURU VILLAGE ULURU ROAD, UTTANURU VILLAGE ULURU ROAD",2,2016
"IN PUBLIC PLACE, NEAR SRI ANJANEYA TEMPLE, IN PUBLIC PLACE, NEAR SRI ANJANEYA TEMPLE",5,2023
"High School Ground to Gandhi Circle, High School Ground to Gandhi Circle",4,2018
"HighSchool Ground to GandhiCircle, HighSchool Ground to GandhiCircle",4,2018
"Near Old Thaluk Office,, Near Old Thaluk Office,",4,2018
"1st Ward Near Hiremazid, 1st Ward Near Hiremazid",8,2018
"JE FST Team.2, JE FST Team.2",4,2019
"Near Bustand Raravi village, Near Bustand Raravi village",12,2020
"Thaluk Stadium, Ballari Road, Thaluk Stadium, Ballari Road",4,2023
"Near valiki circle, Near valiki circle",5,2023
"Kanaka circle, Kanaka circle",5,2023
"Near Trends Show room, Ballari Road, Near Trends Show room, Ballari Road",5,2023
"11th Ward Ashraya Colony, 11th Ward Ashraya Colony",4,2019
"1st Ward In VaravinaMalleswar Road Side, 1st Ward In VaravinaMalleswar Road Side",5,2023
"Near Rangamandira, Near Rangamandira",4,2019
"Near Dyavamma Temple, Near Dyavamma Temple",4,2019
"RAM NAGAR KANGARALI K H, RAM NAGAR KANGARALI K H",2,2016
"JADHAV NAGAR  NEAR D C BANGLOW, JADHAV NAGAR  NEAR D C BANGLOW",3,2018
"APMC PS LIMITS, APMC PS LIMITS",4,2019
"BAXITE ROAD USHA COLONY LAXMI TEMPLE, BAXITE ROAD USHA COLONY LAXMI TEMPLE",4,2023
"MARKANDEY NAGAR, MARKANDEY NAGAR",4,2018
"Rajhansagad, Rajhansagad",4,2018
"YALLUR, YALLUR",4,2018
"SANTIBASTWAD, SANTIBASTWAD",3,2023
"YALLUR VILLAGE, YALLUR VILLAGE",5,2023
"Gandhibavan, Gandhibavan",5,2016
"CPEd GROUND CLUB ROAD BELAGAVI, CPEd GROUND CLUB ROAD BELAGAVI",4,2018
"NEAR VIJAYNAGAR 2ND BUS STOP, NEAR VIJAYNAGAR 2ND BUS STOP",4,2023
"SHREE MALAKARNI TEMPAL UCHAGAOW, SHREE MALAKARNI TEMPAL UCHAGAOW",2,2016
"HONAGA VILLEGE ILIMITS, HONAGA VILLEGE ILIMITS",2,2016
"SULAGA VILLEGE LIMITS, SULAGA VILLEGE LIMITS",2,2016
"KUDREMANI VILLAGE, KUDREMANI VILLAGE",3,2023
"BASURTI VILLAGE SHRI GANAPATI TEMPLE, BASURTI VILLAGE SHRI GANAPATI TEMPLE",4,2023
"AMBEWADI, AMBEWADI",5,2023
"AMBEWADI, AMBEWADI",5,2023
"DHARMANATH BHAVAN RAMANAGAR BELAGAVI, DHARMANATH BHAVAN RAMANAGAR BELAGAVI",5,2016
"AUTONAGAR BELAGAVI, SANGOLLI RAYANNA COLLAGE, AUTONAGAR BELAGAVI, SANGOLLI RAYANNA COLLAGE",5,2016
"KANABARGI, KANABARGI",4,2018
"GANDHI NAGAR, GANDHI NAGAR",5,2018
"IN LAXMI TEMPLE, IN LAXMI TEMPLE",4,2023
"GOKUL NAGAR 15 TH CROSS, GOKUL NAGAR 15 TH CROSS",5,2023
"MAHANAGAR PALIKE, MAHANAGAR PALIKE",5,2023
"PANGUL GALLI, PANGUL GALLI",5,2023
"SAYI NAGAR , OLD P B ROAD,, SAYI NAGAR , OLD P B ROAD,",9,2021
"7th Cross Bhagya nagar, 7th Cross Bhagya nagar",4,2023
"NEAR 3rd RAILWAY GATE KHANAPUR ROAD, NEAR 3rd RAILWAY GATE KHANAPUR ROAD",4,2018
"MAJAGAVI, MAJAGAVI",5,2023
"UDYAMBAG PS LIMITS, UDYAMBAG PS LIMITS",5,2023
"SUTTATTI, SUTTATTI",5,2018
"Rajanakatti Village, Rajanakatti Village",5,2018
"Malamaradi Village Limit, On Gujanal- Malamaradi, Malamaradi Village Limit, On Gujanal- Malamaradi",12,2019
"Akkatangerahal Village Limit, On Nesaragi To, Akkatangerahal Village Limit, On Nesaragi To",12,2019
"Madabhavi Village Limits Infront Of, Madabhavi Village Limits Infront Of",4,2018
"Aralihatti village near Laxmi Temple, Aralihatti village near Laxmi Temple",5,2018
"Shivanur Village limits near pond, Shivanur Village limits near pond",5,2018
"Athani Town Ward No 5 Yalamalle field house, Athani Town Ward No 5 Yalamalle field house",5,2018
"Athani Town Limits Near Manjushri Hotel On Athani, Athani Town Limits Near Manjushri Hotel On Athani",4,2019
"Darur Village Limits Near Bus Stand, Darur Village Limits Near Bus Stand",4,2019
"Hanamapur Village Limits Near Bus Stand, Hanamapur Village Limits Near Bus Stand",4,2019
"Teerth Village Limits Near Bus Stand, Teerth Village Limits Near Bus Stand",4,2019
"Athani Town Limits Near AK High School Athani, Athani Town Limits Near AK High School Athani",4,2019
"Athani Lidkar Colony, Athani Lidkar Colony",4,2019
"Khilegaon Village Near Gram Panchayt Library Open, Khilegaon Village Near Gram Panchayt Library Open",11,2019
"Athani Town Limits, Athani Town Limits",11,2019
"Athnai Town Limits In BJP Candidate's House, Athnai Town Limits In BJP Candidate's House",11,2019
"Athani Town, Athani Town",12,2021
"AT MARADIBASAVESVAR TEMPLE BAILHONGAL TOWN, AT MARADIBASAVESVAR TEMPLE BAILHONGAL TOWN",4,2018
"KABBUR VILLAGE LIMITS, KABBUR VILLAGE LIMITS",5,2018
"UDAKERI VILLAGE LIMITS, UDAKERI VILLAGE LIMITS",2,2016
"Laxman Yallappa Bangi House At: Gudikatti, Laxman Yallappa Bangi House At: Gudikatti",4,2023
"Manohar Desai Porm House At: Bidaragaddi, Manohar Desai Porm House At: Bidaragaddi",4,2023
"At Nalanatti Limit,s, At Nalanatti Limit,s",5,2018
"Arabhavi Limit,s, Arabhavi Limit,s",5,2018
"At Tukkanatti, At Tukkanatti",5,2018
"At Mallapur PG, At Mallapur PG",5,2018
"Kalloli Limit,s, Kalloli Limit,s",5,2018
"Shindhikurabet Limit,s, Shindhikurabet Limit,s",5,2018
"Rajapur Limit,s, Rajapur Limit,s",5,2018
"Kalloli Limit,s, Kalloli Limit,s",5,2018
"Shingalapur Limit,s, Shingalapur Limit,s",4,2023
"KONNUR VILLAGE DURGADEVI TEPMLE, KONNUR VILLAGE DURGADEVI TEPMLE",5,2018
"MALADINNI VILLAGE LIMITS, MALADINNI VILLAGE LIMITS",5,2018
"UPPPARATTI VILLAGE, UPPPARATTI VILLAGE",5,2018
"MAMADAPUR VILLAGE, MAMADAPUR VILLAGE",5,2018
"Konnur village Limits, Konnur village Limits",4,2023
"NEAR JRBC COMPOUND GOKAK, NEAR JRBC COMPOUND GOKAK",4,2018
"GOKAK, GOKAK",4,2018
